id,lyric,line
137,"It's been a long time coming, but",12
137,"It's you and me, that's my whole world",13
137,"They whisper in the hallway, ""She's a bad, bad girl"" (Okay)",14
137,The whole school is rolling fake dice,15
137,"You play stupid games, you win stupid prizes",16
137,"It's you and me, there's nothing like this",17
137,Miss Americana and The Heartbreak Prince (Okay),18
137,"We're so sad, we paint the town blue",19
137,Voted most likely to run away with you,20
137,"My team is losing, battered and bruising",21
137,I see the high fives between the bad guys,22
137,"Leave with my head hung, you are the only one",23
137,Who seems to care,24
137,American stories burning before me,25
137,"I'm feeling helpless, the damsels are depressed",26
137,"Boys will be boys then, where are the wise men?",27
137,"Darling, I'm scared (Ah)",28
137,No cameras catch my muffled cries,29
137,"I counted days, I counted miles",30
137,"To see you there, to see you there",31
137,"And now the storm is coming, but",32
137,"It's you and me, that's my whole world",33
137,"They whisper in the hallway, ""She's a bad, bad girl"" (Okay)",34
137,The whole school is rolling fake dice,35
137,"You play stupid games, you win stupid prizes",36
137,"It's you and me, there's nothing like this",37
137,Miss Americana and The Heartbreak Prince (Okay),38
137,"We're so sad, we paint the town blue",39
137,Voted most likely to run away with you,40
137,"And I don't want you to (Go), I don't really wanna (Fight)",41
137,"'Cause nobody's gonna (Win), I think you should come home",42
137,"And I don't want you to (Go), I don't really wanna (Fight)",43
137,"'Cause nobody's gonna (Win), I think you should come home",44
137,"And I don't want you to (Go), I don't really wanna (Fight)",45
137,"'Cause nobody's gonna (Win), just thought you should know",46
137,And I'll never let you (Go) 'cause I know this is a (Fight),47
137,That someday we're gonna (Win),48
137,"It's you and me, that's my whole world",49
137,"They whisper in the hallway, ""She's a bad, bad girl""",50
137,"Oh, I just thought you should know (You should know)",51
137,"It's you and me, there's nothing like this (Like this)",52
137,Miss Americana and The Heartbreak Prince (Okay),53
137,"We're so sad, we paint the town blue (Paint it blue)",54
137,Voted most likely to run away with you,55
137,"And I don't want you to (Go), I don't really wanna (Fight)",56
137,"'Cause nobody's gonna (Win), I think you should come home",57
137,And I'll never let you (Go) 'cause I know this is a (Fight),58
137,"That someday we're gonna (Win), just thought you should know",59
137,"It's you and me, that's my whole world",60
137,"They whisper in the hallway, ""She's a bad, bad girl""",61
137,"""She's a bad, bad girl""",62
138,The moon is high,1
138,Like your friends were the night that we first met,2
138,Went home and tried to stalk you on the internet,3
138,Now I've read all of the books beside your bed,4
138,The wine is cold,5
138,Like the shoulder that I gave you in the street,6
138,Cat and mouse for a month or two or three,7
138,Now I wake up in the night and watch you breathe,8
138,(Ayy),9
138,Kiss me once 'cause you know I had a long night (Oh),10
138,Kiss me twice 'cause it's gonna be alright (Uh),11
138,"Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)",12
138,"I like shiny things, but I'd marry you with paper rings",13
138,"Uh huh, that's right",14
138,"Darling, you're the one I want, and",15
138,I hate accidents except when we went from friends to this,16
138,"Uh huh, that's right",17
138,"Darling, you're the one I want",18
138,"In paper rings, in picture frames, in dirty dreams",19
138,"Oh, you're the one I want",20
138,"In the winter, in the icy outdoor pool",21
138,"When you jumped in first, I went in too",22
138,I'm with you even if it makes me blue,23
138,Which takes me back,24
138,To the color that we painted your brother's wall,25
138,"Honey, without all the exes, fights, and flaws",26
138,"We wouldn't be standing here so tall, so",27
138,(Ayy),28
138,Kiss you once 'cause I know you had a long night (Oh),29
138,Kiss you twice 'cause it's gonna be alright (Uh),30
138,"Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4)",31
138,Ah,32
138,"I like shiny things, but I'd marry you with paper rings",33
138,"Uh huh, that's right",34
138,"Darling, you're the one I want, and",35
138,I hate accidents except when we went from friends to this,36
138,"Uh huh, that's right",37
138,"Darling, you're the one I want",38
138,"In paper rings, in picture frames, in dirty dreams",39
138,"Oh, you're the one I want",40
138,I want to drive away with you,41
138,I want your complications too,42
138,I want your dreary Mondays,43
138,"Wrap your arms around me, baby boy",44
138,I want to drive away with you,45
138,I want your complications too,46
138,I want your dreary Mondays,47
138,"Wrap your arms around me, baby boy",48
138,Uh huh,49
138,"I like shiny things, but I'd marry you with paper rings",50
138,"Ah-ah, that's right, you're the one I want",51
138,I hate accidents except when we went from friends to this,52
138,"Ah-ah, darling, you're the one I want",53
138,"I like shiny things, but I'd marry you with paper rings",54
138,"Uh huh, that's right",55
138,"Darling, you're the one I want, and",56
138,I hate accidents except when we went from friends to this,57
138,"Uh huh, that's right",58
138,"Darling, you're the one I want",59
138,"In paper rings, in picture frames, in all my dreams",60
138,You're the one I want,61
138,"In paper rings, in picture frames, in all my dreams",62
138,"Oh, you're the one I want",63
138,"You're the one I want, one I want",64
138,"You're the one I want, one I want",65
139,We were in the backseat,1
139,Drunk on something stronger than the drinks in the bar,2
139,"""I rent a place on Cornelia Street""",3
139,I say casually in the car,4
139,We were a fresh page on the desk,5
139,Filling in the blanks as we go,6
139,As if the street lights pointed in an arrow head,7
139,Leading us home,8
139,"And I hope I never lose you, hope it never ends",9
139,I'd never walk Cornelia Street again,10
139,That's the kinda heartbreak time could never mend,11
139,I'd never walk Cornelia Street again,12
139,"And baby, I get mystified by how this city screams your name",13
139,"And baby, I'm so terrified of if you ever walk away",14
139,I'd never walk Cornelia Street again,15
139,I'd never walk Cornelia Street again,16
139,"Windows flung right open, autumn air",17
139,Jacket 'round my shoulders is yours,18
139,We bless the rains on Cornelia Street,19
139,Memorize the creaks in the floor,20
139,"Back when we were card sharks, playing games",21
139,I thought you were leading me on,22
139,"I packed my bags, left Cornelia Street",23
139,Before you even knew I was gone,24
139,"But then you called, showed your hand",25
139,I turned around before I hit the tunnel,26
139,"Sat on the roof, you and I",27
139,"I hope I never lose you, hope it never ends",28
139,I'd never walk Cornelia Street again,29
139,That's the kinda heartbreak time could never mend,30
139,I'd never walk Cornelia Street again,31
139,"And baby, I get mystified by how this city screams your name",32
139,"And baby, I'm so terrified of if you ever walk away",33
139,I'd never walk Cornelia Street again,34
139,I'd never walk Cornelia Street again,35
139,You hold my hand on the street,36
139,Walk me back to that apartment,37
139,"Years ago, we were just inside",38
139,Barefoot in the kitchen,39
139,Sacred new beginnings,40
139,"That became my religion, listen",41
139,I hope I never lose you,42
139,I'd never walk Cornelia Street again,43
139,"Oh, never again",44
139,"And baby, I get mystified by how this city screams your name",45
139,"And baby, I'm so terrified of if you ever walk away",46
139,I'd never walk Cornelia Street again,47
139,I'd never walk Cornelia Street again,48
139,I don't wanna lose you (Hope it never ends),49
139,I'd never walk Cornelia Street again,50
139,I don't wanna lose you (Yeah),51
139,"""I rent a place on Cornelia Street""",52
139,I say casually in the car,53
140,"My, my, my, my",1
140,"My, my, my, my",2
140,"My, my, my, my",3
140,"My, my, my, my",4
140,"My, my, my, my",5
140,"My, my, my, my",6
140,"My, my, my, my",7
140,"My, my, my, my",8
140,Saying goodbye is death by a thousand cuts,9
140,Flashbacks waking me up,10
140,"I get drunk, but it's not enough",11
140,’Cause the morning comes and you're not my baby,12
140,I look through the windows of this love,13
140,Even though we boarded them up,14
140,Chandelier's still flickering here,15
140,’Cause I can't pretend it's okay when it's not,16
140,It's death by a thousand cuts,17
140,"I dress to kill my time, I take the long way home",18
140,I ask the traffic lights if it'll be alright,19
140,"They say, ""I don't know""",20
140,And what once was ours is no one's now,21
140,"I see you everywhere, the only thing we share",22
140,Is this small town,23
140,"You said it was a great love, one for the ages",24
140,"But if the story’s over, why am I still writing pages?",25
140,’Cause saying goodbye is death by a thousand cuts,26
140,Flashbacks waking me up,27
140,"I get drunk, but it's not enough",28
140,’Cause the morning comes and you're not my baby,29
140,I look through the windows of this love,30
140,Even though we boarded them up,31
140,Chandelier's still flickering here,32
140,'Cause I can’t pretend it's okay when it's not,33
140,It's death by a thousand cuts,34
140,"My heart, my hips, my body, my love",35
140,Tryna find a part of me that you didn't touch,36
140,Gave up on me like I was a bad drug,37
140,Now I'm searching for signs in a haunted club,38
140,"Our songs, our films, united we stand",39
140,"Our country, guess it was a lawless land",40
140,Quiet my fears with the touch of your hand,41
140,Paper cut stings from our paper-thin plans,42
140,"My time, my wine, my spirit, my trust",43
140,Tryna find a part of me you didn't take up,44
140,"Gave you so much, but it wasn't enough",45
140,"But I'll be alright, it's just a thousand cuts",46
140,"I get drunk, but it's not enough",47
140,'Cause you're not my baby,48
140,I look through the windows of this love,49
140,Even though we boarded them up,50
140,Chandelier's still flickering here,51
140,'Cause I can't pretend it's okay when it's not,52
140,"No, it's not",53
140,It's death by a thousand cuts (You didn't touch),54
140,Tryna find a part of me that you didn't touch,55
140,"My body, my love, my trust (It's death by a thousand cuts)",56
140,"But it wasn't enough, it wasn't enough, no, no",57
140,I take the long way home,58
140,I ask the traffic lights if it'll be alright,59
140,"They say, ""I don't know""",60
141,"We can go driving in, on my scooter",1
141,"Uh, you know, just 'round London",2
141,"Oh, I'd...",3
141,"I love my hometown as much as Motown, I love SoCal",4
141,"And you know I love Springsteen, faded blue jeans, Tennessee whiskey",5
141,"But something happened, I heard him laughing",6
141,I saw the dimples first and then I heard the accent,7
141,They say home is where the heart is,8
141,But that's not where mine lives,9
141,You know I love a London boy,10
141,I enjoy walking Camden Market in the afternoon,11
141,"He likes my American smile, like a child when our eyes meet",12
141,"Darling, I fancy you",13
141,"Took me back to Highgate, met all of his best mates",14
141,So I guess all the rumors are true,15
141,You know I love a London boy,16
141,"Boy, I fancy you (Ooh)",17
141,"And now I love high tea, stories from Uni, and the West End",18
141,"You can find me in the pub, we are watching rugby with his school friends",19
141,"Show me a gray sky, a rainy cab ride",20
141,"Babes, don't threaten me with a good time",21
141,They say home is where the heart is,22
141,"But God, I love the English",23
141,"You know I love a London boy, I enjoy nights in Brixton",24
141,Shoreditch in the afternoon,25
141,"He likes my American smile, like a child when our eyes meet",26
141,"Darling, I fancy you",27
141,"Took me back to Highgate, met all of his best mates",28
141,So I guess all the rumors are true,29
141,You know I love a London boy,30
141,"Boy, I fancy you",31
141,So please show me Hackney,32
141,Doesn't have to be Louis V up on Bond Street,33
141,Just wanna be with you,34
141,Wanna be with you,35
141,"Stick with me, I'm your queen",36
141,Like a Tennessee Stella McCartney on the Heath,37
141,Just wanna be with you (Wanna be with you),38
141,Wanna be with you (Oh),39
141,"You know I love a London boy, I enjoy walking Soho",40
141,Drinking in the afternoon (Yeah),41
141,"He likes my American smile, like a child when our eyes meet",42
141,"Darling, I fancy you (You)",43
141,"Took me back to Highgate, met all of his best mates",44
141,So I guess all the rumors are true (Yeah),45
141,You know I love a London boy (Oh),46
141,"Boy (Oh), I fancy you (I fancy you, ooh)",47
141,So please show me Hackney,48
141,Doesn't have to be Louis V up on Bond Street,49
141,Just wanna be with you,50
141,"I, I, I fancy you",51
141,"Oh whoa, oh, I",52
141,"Stick with me, I'm your queen",53
141,Like a Tennessee Stella McCartney on the Heath,54
141,Just wanna be with you (Ooh),55
141,Wanna be with you,56
141,"I fancy you (Yeah), I fancy you",57
141,"Oh whoa, ah",58
142,The buttons of my coat were tangled in my hair,1
142,"In doctor's office lighting, I didn't tell you I was scared",2
142,That was the first time we were there,3
142,"Holy orange bottles, each night, I pray to you",4
142,"Desperate people find faith, so now I pray to Jesus too",5
142,And I say to you...,6
142,Ooh-ah,7
142,"Soon, you'll get better",8
142,Ooh-ah,9
142,"Soon, you'll get better",10
142,Ooh-ah,11
142,You'll get better soon,12
142,'Cause you have to,13
142,I know delusion when I see it in the mirror,14
142,"You like the nicer nurses, you make the best of a bad deal",15
142,I just pretend it isn't real,16
142,"I'll paint the kitchen neon, I'll brighten up the sky",17
142,"I know I'll never get it, there's not a day that I won't try",18
142,And I say to you...,19
142,Ooh-ah,20
142,"Soon, you'll get better",21
142,Ooh-ah,22
142,"Soon, you'll get better",23
142,Ooh-ah,24
142,You'll get better soon,25
142,'Cause you have to,26
142,And I hate to make this all about me,27
142,But who am I supposed to talk to?,28
142,What am I supposed to do,29
142,If there's no you?,30
142,"This won't go back to normal, if it ever was",31
142,"It's been years of hoping, and I keep saying it because",32
142,'Cause I have to,33
142,Ooh-ah,34
142,You'll get better,35
142,Ooh-ah,36
142,"Soon, you'll get better",37
142,Ooh-ah,38
142,You'll get better soon,39
142,Ooh-ah,40
142,"Soon, you'll get better",41
142,Ooh-ah,42
142,"Soon, you'll get better",43
142,Ooh-ah,44
142,You'll get better soon,45
142,Cause you have to,46
143,We were crazy to think,1
143,Crazy to think that this could work,2
143,Remember how I said I'd die for you?,3
143,We were stupid to jump,4
143,In the ocean separating us,5
143,Remember how I’d fly to you?,6
143,And I can't talk to you when you're like this,7
143,Staring out the window like I’m not your favorite town,8
143,I'm New York City,9
143,"I still do it for you, babe",10
143,They all warned us about times like this,11
143,They say the road gets hard and you get lost,12
143,"When you're led by blind faith, blind faith",13
143,But we might just get away with it,14
143,Religion's in your lips,15
143,Even if it's a false god,16
143,We'd still worship,17
143,We might just get away with it,18
143,The altar is my hips,19
143,Even if it's a false god,20
143,We'd still worship this love,21
143,We’d still worship this love,22
143,We’d still worship this love,23
143,I know heaven's a thing,24
143,"I go there when you touch me, honey",25
143,Hell is when I fight with you,26
143,But we can patch it up good,27
143,Make confessions and we’re begging for forgiveness,28
143,Got the wine for you,29
143,And you can't talk to me when I'm like this,30
143,Daring you to leave me just so I can try and scare you,31
143,You're the West Village,32
143,"You still do it for me, babe",33
143,They all warned us about times like this,34
143,They say the road gets hard and you get lost,35
143,"When you’re led by blind faith, blind faith",36
143,But we might just get away with it,37
143,Religion's in your lips,38
143,Even if it's a false god,39
143,We'd still worship,40
143,We might just get away with it,41
143,The altar is my hips,42
143,Even if it's a false god,43
143,We'd still worship this love,44
143,We'd still worship this love,45
143,"We'd still worship this love, ah",46
143,Still worship this love,47
143,Even if it's a false god,48
143,Even if it's a false god,49
143,Still worship this love,50
144,You are somebody that I don't know,1
144,But you're takin' shots at me like it's Patrón,2
144,"And I'm just like, damn, it's 7 AM",3
144,"Say it in the street, that's a knock-out",4
144,"But you say it in a Tweet, that's a cop-out",5
144,"And I'm just like, ""Hey, are you okay?""",6
144,And I ain't tryna mess with your self-expression,7
144,But I've learned a lesson that stressin' and obsessin' 'bout somebody else is no fun,8
144,And snakes and stones never broke my bones,9
144,"So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",10
144,"You need to calm down, you're being too loud",11
144,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",12
144,"You need to just stop, like can you just not step on my gown?",13
144,You need to calm down,14
144,You are somebody that we don't know,15
144,But you're comin' at my friends like a missile,16
144,Why are you mad when you could be GLAAD? (You could be GLAAD),17
144,Sunshine on the street at the parade,18
144,But you would rather be in the dark ages,19
144,Makin' that sign must've taken all night,20
144,You just need to take several seats and then try to restore the peace,21
144,And control your urges to scream about all the people you hate,22
144,'Cause shade never made anybody less gay,23
144,"So oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",24
144,"You need to calm down, you're being too loud",25
144,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",26
144,"You need to just stop, like can you just not step on his gown?",27
144,You need to calm down,28
144,And we see you over there on the internet,29
144,Comparing all the girls who are killing it,30
144,But we figured you out,31
144,We all know now we all got crowns,32
144,You need to calm down,33
144,"Oh-oh, oh-oh, oh-oh, oh-oh, oh-oh",34
144,You need to calm down (You need to calm down),35
144,You're being too loud (You're being too loud),36
144,"And I'm just like oh-oh, oh-oh, oh-oh, oh-oh, oh-oh (Oh)",37
144,You need to just stop (Can you stop?),38
144,Like can you just not step on our gowns?,39
144,You need to calm down,40
145,"I blew things out of proportion, now you're blue",1
145,Put you in jail for something you didn’t do,2
145,"I pinned your hands behind your back, oh",3
145,"Thought I had reason to attack, but no",4
145,Fighting with a true love is boxing with no gloves,5
145,"Chemistry 'til it blows up, 'til there’s no us",6
145,Why'd I have to break what I love so much?,7
145,"It's on your face, and I'm to blame, I need to say",8
145,"Hey, it's all me, in my head",9
145,I'm the one who burned us down,10
145,But it's not what I meant,11
145,Sorry that I hurt you,12
145,"I don't wanna do, I don’t wanna do this to you (Ooh)",13
145,"I don’t wanna lose, I don't wanna lose this with you (Ooh)",14
145,"I need to say, hey, it’s all me, just don't go",15
145,Meet me in the afterglow,16
145,It's so excruciating to see you low,17
145,Just wanna lift you up and not let you go,18
145,This ultraviolet morning light below,19
145,"Tells me this love is worth the fight, oh",20
145,"I lived like an island, punished you with silence",21
145,"Went off like sirens, just crying",22
145,Why'd I have to break what I love so much?,23
145,"It’s on your face, don't walk away, I need to say",24
145,"Hey, it's all me, in my head",25
145,I'm the one who burned us down,26
145,But it's not what I meant,27
145,I'm sorry that I hurt you,28
145,"I don't wanna do, I don't wanna do this to you (Ooh)",29
145,"I don't wanna lose, I don't wanna lose this with you (Ooh)",30
145,"I need to say, hey, it's all me, just don't go",31
145,Meet me in the afterglow,32
145,Tell me that you're still mine,33
145,Tell me that we'll be just fine,34
145,Even when I lose my mind,35
145,I need to say,36
145,Tell me that it's not my fault,37
145,Tell me that I'm all you want,38
145,Even when I break your heart,39
145,I need to say,40
145,"Hey, it's all me, in my head",41
145,I'm the one who burned us down,42
145,But it's not what I meant,43
145,Sorry that I hurt you,44
145,"I don't wanna do, I don't wanna do this to you (Ooh)",45
145,"I don't wanna lose, I don't wanna lose this with you (Ooh)",46
145,"I need to say, hey, it's all me, just don't go",47
145,Meet me in the afterglow,48
146,I promise that you'll never find another like me,1
146,"I know that I'm a handful, baby, uh",2
146,I know I never think before I jump,3
146,And you're the kind of guy the ladies want,4
146,(And there's a lot of cool chicks out there),5
146,I know that I went psycho on the phone,6
146,I never leave well enough alone,7
146,And trouble's gonna follow where I go,8
146,(And there's a lot of cool chicks out there),9
146,But one of these things is not like the others,10
146,Like a rainbow with all of the colors,11
146,"Baby doll, when it comes to a lover",12
146,I promise that you'll never find another like,13
146,"Me-e-e, ooh-ooh-ooh-ooh",14
146,I'm the only one of me,15
146,"Baby, that's the fun of me",16
146,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh",17
146,You're the only one of you,18
146,"Baby, that's the fun of you",19
146,And I promise that nobody's gonna love you like me-e-e,20
146,I know I tend to make it about me,21
146,I know you never get just what you see,22
146,"But I will never bore you, baby",23
146,(And there's a lot of lame guys out there),24
146,And when we had that fight out in the rain,25
146,You ran after me and called my name,26
146,I never wanna see you walk away,27
146,(And there's a lot of lame guys out there),28
146,'Cause one of these things is not like the others,29
146,"Livin' in winter, I am your summer",30
146,"Baby doll, when it comes to a lover",31
146,I promise that you'll never find another like,32
146,"Me-e-e, ooh-ooh-ooh-ooh",33
146,I'm the only one of me,34
146,Let me keep you company,35
146,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh",36
146,You're the only one of you,37
146,"Baby, that's the fun of you",38
146,And I promise that nobody's gonna love you like me-e-e,39
146,"Girl, there ain't no I in ""team""",40
146,"But you know there is a ""me""",41
146,"Strike the band up, 1, 2, 3",42
146,I promise that you'll never find another like me,43
146,"Girl, there ain't no I in ""team""",44
146,"But you know there is a ""me""",45
146,"And you can't spell ""awesome"" without ""me""",46
146,I promise that you'll never find another like,47
146,"Me-e-e (Yeah), ooh-ooh-ooh-ooh (And I want ya, baby)",48
146,I'm the only one of me (I'm the only one of me),49
146,"Baby, that's the fun of me (Baby, that's the fun of me)",50
146,"Eeh-eeh-eeh, ooh-ooh-ooh-ooh (Oh)",51
146,You're the only one of you (Oh),52
146,"Baby, that's the fun of you",53
146,And I promise that nobody's gonna love you like me-e-e,54
146,"Girl, there ain't no I in ""team"" (Ooh-ooh-ooh-ooh)",55
146,"But you know there is a ""me""",56
146,I'm the only one of me (Oh-oh),57
146,"Baby, that's the fun of me",58
146,"(Eeh-eeh-eeh, ooh-ooh-ooh-ooh)",59
146,"Strike the band up, 1, 2, 3",60
146,"You can't spell ""awesome"" without ""me""",61
146,You're the only one of you,62
146,"Baby, that's the fun of you",63
146,And I promise that nobody's gonna love you like me-e-e,64
147,Ooh,1
147,Ooh,2
147,"School bell rings, walk me home",3
147,Sidewalk chalk covered in snow,4
147,"Lost my gloves, you give me one",5
147,"""Wanna hang out?"" Yeah, sounds like fun",6
147,"Video games, you pass me a note",7
147,Sleeping in tents,8
147,It's nice to have a friend (Ooh),9
147,It's nice to have a friend (Ooh),10
147,"Light pink sky, up on the roof",11
147,"Sun sinks down, no curfew",12
147,"20 questions, we tell the truth",13
147,"You've been stressed out lately, yeah, me too",14
147,Something gave you the nerve,15
147,To touch my hand,16
147,It's nice to have a friend (Ooh),17
147,It's nice to have a friend (Ooh),18
147,[Instrumental bridge],19
147,"Church bells ring, carry me home",20
147,Rice on the ground looks like snow,21
147,"Call my bluff, call you ""Babe""",22
147,"Have my back, yeah, every day",23
147,"Feels like home, stay in bed",24
147,The whole weekend,25
147,It's nice to have a friend (Ooh),26
147,It's nice to have a friend (Ooh),27
147,It's nice to have a friend (Ooh),28
147,(Ooh),29
148,My love was as cruel as the cities I lived in,1
148,Everyone looked worse in the light,2
148,There are so many lines that I've crossed unforgiven,3
148,"I'll tell you the truth, but never goodbye",4
148,I don't wanna look at anything else now that I saw you,5
148,I don't wanna think of anything else now that I thought of you,6
148,I've been sleeping so long in a 20-year dark night,7
148,"And now I see daylight, I only see daylight",8
148,Luck of the draw only draws the unlucky,9
148,And so I became the butt of the joke,10
148,I wounded the good and I trusted the wicked,11
148,"Clearing the air, I breathed in the smoke",12
148,Maybe you ran with the wolves and refused to settle down,13
148,Maybe I've stormed out of every single room in this town,14
148,Threw out our cloaks and our daggers because it's morning now,15
148,"It's brighter now, now",16
148,I don't wanna look at anything else now that I saw you,17
148,(I can never look away),18
148,I don't wanna think of anything else now that I thought of you,19
148,(Things will never be the same),20
148,I've been sleeping so long in a 20-year dark night,21
148,(Now I'm wide awake),22
148,"And now I see daylight (Daylight), I only see daylight (Daylight)",23
148,"I only see daylight, daylight, daylight, daylight",24
148,"I only see daylight, daylight, daylight, daylight",25
148,And I can still see it all (In my mind),26
148,"All of you, all of me (Intertwined)",27
148,I once believed love would be (Black and white),28
148,But it's golden (Golden),29
148,And I can still see it all (In my head),30
148,Back and forth from New York (Sneaking in your bed),31
148,I once believed love would be (Burning red),32
148,But it's golden,33
148,"Like daylight, like daylight",34
148,"Like daylight, daylight",35
148,I don't wanna look at anything else now that I saw you,36
148,(I can never look away),37
148,And I don't wanna think of anything else now that I thought of you,38
148,(Things will never be the same),39
148,I've been sleeping so long in a 20-year dark night,40
148,(Now I'm wide awake),41
148,"And now I see daylight (I see daylight), I only see daylight (Ah)",42
148,"I only see daylight, daylight, daylight, daylight",43
148,"I only see daylight, daylight, daylight, daylight (Ah)",44
148,(And I can still see it all),45
148,"I only see daylight, daylight, daylight, daylight",46
148,"(And I can still see it all, back and forth from New York)",47
148,"I only see daylight, daylight, daylight, daylight",48
148,(I once believed love would be burning red),49
148,Like daylight,50
148,It's golden like daylight,51
148,You gotta step into the daylight and let it go,52
148,"Just let it go, let it go",53
148,I wanna be defined by the things that I love,54
148,Not the things I hate,55
148,"Not the things I'm afraid of, I'm afraid of",56
148,Or the things that haunt me in the middle of the night,57
148,"I, I just think that",58
148,You are what you love,59
149,I'm like the water when your ship rolled in that night,1
149,"Rough on the surface, but you cut through like a knife",2
149,And if it was an open-shut case,3
149,I never would've known from that look on your face,4
149,Lost in your current like a priceless wine,5
149,"The more that you say, the less I know",6
149,"Wherever you stray, I follow",7
149,I'm begging for you to take my hand,8
149,"Wreck my plans, that's my man",9
149,Life was a willow and it bent right to your wind,10
149,"Head on the pillow, I could feel you sneakin' in",11
149,As if you were a mythical thing,12
149,Like you were a trophy or a champion ring,13
149,And there was one prize I'd cheat to win,14
149,"The more that you say, the less I know",15
149,"Wherever you stray, I follow",16
149,I'm begging for you to take my hand,17
149,"Wreck my plans, that's my man",18
149,You know that my train could take you home,19
149,Anywhere else is hollow,20
149,I'm begging for you to take my hand,21
149,"Wreck my plans, that's my man",22
149,Life was a willow and it bent right to your wind,23
149,They count me out time and time again,24
149,Life was a willow and it bent right to your wind,25
149,But I come back stronger than a '90s trend,26
149,"Wait for the signal, and I'll meet you after dark",27
149,Show me the places where the others gave you scars,28
149,Now this is an open-shut case,29
149,I guess I should've known from the look on your face,30
149,Every bait-and-switch was a work of art,31
149,"The more that you say, the less I know",32
149,"Wherever you stray, I follow",33
149,I'm begging for you to take my hand,34
149,"Wreck my plans, that's my man",35
149,You know that my train could take you home,36
149,Anywhere else is hollow,37
149,I'm begging for you to take my hand,38
149,"Wreck my plans, that's my man",39
149,"The more that you say, the less I know",40
149,"Wherever you stray, I follow",41
149,I'm begging for you to take my hand,42
149,"Wreck my plans, that's my man",43
149,You know that my train could take you home,44
149,Anywhere else is hollow,45
149,I'm begging for you to take my hand,46
149,"Wreck my plans, that's my man",47
149,"Hey, that's my man",48
149,That's my man,49
149,"Yeah, that's my man",50
149,Every bait-and-switch was a work of art,51
149,That's my man,52
149,"Hey, that's my man",53
149,I'm begging for you to take my hand,54
149,"Wreck my plans, that's my man",55
150,You booked the night train for a reason,1
150,So you could sit there in this hurt,2
150,Bustling crowds or silent sleepers,3
150,You're not sure which is worse,4
150,Because I dropped your hand while dancing,5
150,Left you out there standing,6
150,Crestfallen on the landing,7
150,Champagne problems,8
150,Your mom's ring in your pocket,9
150,My picture in your wallet,10
150,"Your heart was glass, I dropped it",11
150,Champagne problems,12
150,You told your family for a reason,13
150,You couldn't keep it in,14
150,Your sister splashed out on the bottle,15
150,Now no one's celebrating,16
150,"Dom Pérignon, you brought it",17
150,No crowd of friends applauded,18
150,Your hometown skeptics called it,19
150,Champagne problems,20
150,"You had a speech, you're speechless",21
150,Love slipped beyond your reaches,22
150,And I couldn't give a reason,23
150,Champagne problems,24
150,Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified,25
150,Your Midas touch on the Chevy door,26
150,November flush and your flannel cure,27
150,"""This dorm was once a madhouse""",28
150,"I made a joke, ""Well, it's made for me""",29
150,"How evergreen, our group of friends",30
150,Don't think we'll say that word again,31
150,And soon they'll have the nerve to deck the halls,32
150,That we once walked through,33
150,"One for the money, two for the show",34
150,I never was ready so I watch you go,35
150,Sometimes you just don't know the answer,36
150,'Til someone's on their knees and asks you,37
150,"""She would've made such a lovely bride",38
150,"What a shame she's fucked in the head,"" they said",39
150,But you'll find the real thing instead,40
150,She'll patch up your tapestry that I shred,41
150,And hold your hand while dancing,42
150,Never leave you standing,43
150,Crestfallen on the landing,44
150,With champagne problems,45
150,Your mom's ring in your pocket,46
150,Her picture in your wallet,47
150,You won't remember all my,48
150,Champagne problems,49
150,You won't remember all my,50
150,Champagne problems,51
151,"Gleaming, twinkling",1
151,Eyes like sinking ships on waters,2
151,"So inviting, I almost jump in",3
151,"But I don't like a gold rush, gold rush",4
151,I don't like anticipatin' my face in a red flush,5
151,I don't like that anyone would die to feel your touch,6
151,Everybody wants you,7
151,Everybody wonders what it would be like to love you,8
151,"Walk past, quick brush",9
151,"I don't like slow motion, double vision in rose blush",10
151,I don't like that falling feels like flying 'til the bone crush,11
151,Everybody wants you,12
151,But I don't like a gold rush,13
151,What must it be like to grow up that beautiful?,14
151,With your hair falling into place like dominoes,15
151,I see me padding across your wooden floors,16
151,With my Eagles t-shirt hanging from the door,17
151,"At dinner parties, I call you out on your contrarian shit",18
151,And the coastal town we wandered 'round had nеver seen a love as pure as it,19
151,And thеn it fades into the gray of my day-old tea,20
151,'Cause it could never be,21
151,"'Cause I don't like a gold rush, gold rush",22
151,I don't like anticipatin' my face in a red flush,23
151,I don't like that anyone would die to feel your touch,24
151,Everybody wants you,25
151,Everybody wonders what it would be like to love you,26
151,"Walk past, quick brush",27
151,"I don't like slow motion, double vision in rose blush",28
151,I don't like that falling feels like flying 'til the bone crush,29
151,Everybody wants you,30
151,But I don't like a gold rush,31
151,What must it be like to grow up that beautiful?,32
